Date,GM_AC,F_AC,MRK_AC,PFE_AC,MSFT_AC,,,,,,
17-Jun-93,20.31,5.76,12.76,4.89,2.46,,,,,,
18-Jun-93,20.37,5.66,12.22,4.72,2.37,,,,,,
21-Jun-93,20.92,5.79,12.22,4.58,2.4,,,,,,
22-Jun-93,21.28,5.79,11.97,4.56,2.38,,,,,,
23-Jun-93,20.98,5.72,11.89,4.57,2.4,,,,,,
24-Jun-93,21.04,5.74,12.02,4.57,2.4,,,,,,
25-Jun-93,21.04,5.76,12.06,4.56,2.4,,,,,,
28-Jun-93,21.65,5.84,11.85,4.51,2.44,,,,,,
29-Jun-93,21.46,5.83,12.14,4.53,2.41,,,,,,
30-Jun-93,21.71,5.91,11.73,4.39,2.38,,,,,,
1-Jul-93,21.46,5.77,11.56,4.25,2.36,,,,,,
2-Jul-93,21.28,5.63,11.4,4.16,2.36,,,,,,
6-Jul-93,21.53,5.48,11.31,4.11,2.33,,,,,,
7-Jul-93,21.77,5.6,11.31,4.17,2.26,,,,,,
8-Jul-93,22.87,5.8,11.48,4.28,2.3,,,,,,
9-Jul-93,23.17,5.9,11.48,4.3,2.29,,,,,,
12-Jul-93,22.87,5.67,11.4,4.21,2.27,,,,,,
13-Jul-93,22.87,5.73,11.4,4.26,2.24,,,,,,
14-Jul-93,23.17,5.82,11.48,4.24,2.28,,,,,,
15-Jul-93,23.29,5.77,11.15,4.14,2.26,,,,,,
16-Jul-93,23.29,5.82,10.94,4.07,2.2,,,,,,
19-Jul-93,23.29,5.83,10.61,4.12,2.13,,,,,,
20-Jul-93,23.85,6.03,10.98,4.16,2.18,,,,,,
21-Jul-93,23.6,6.06,10.9,4.19,2.14,,,,,,
22-Jul-93,23.24,5.94,10.7,4.17,2.1,,,,,,
23-Jul-93,22.81,5.9,10.78,4.25,2.1,,,,,,
26-Jul-93,23.24,5.97,10.61,4.25,2.12,,,,,,
27-Jul-93,22.93,5.84,10.61,4.3,2.04,,,,,,
28-Jul-93,22.93,5.93,10.16,4.16,2.12,,,,,,
29-Jul-93,23.17,6.06,10.07,4.04,2.14,,,,,,
30-Jul-93,23.66,6.02,10.11,3.89,2,,,,,,
2-Aug-93,24.21,6.22,10.16,3.95,1.97,,,,,,
3-Aug-93,24.03,6.23,10.28,3.93,1.98,,,,,,
4-Aug-93,24.03,6.13,10.24,3.95,1.98,,,,,,
5-Aug-93,23.72,6,10.16,3.88,2.02,,,,,,
6-Aug-93,23.29,5.89,10.16,3.9,1.98,,,,,,
9-Aug-93,23.78,5.96,10.11,3.93,1.98,,,,,,
10-Aug-93,23.66,5.99,9.91,3.94,1.92,,,,,,
11-Aug-93,23.42,6.02,9.78,3.86,1.96,,,,,,
12-Aug-93,23.17,5.97,9.54,3.82,2,,,,,,
13-Aug-93,22.41,5.92,9.5,3.77,2.04,,,,,,
16-Aug-93,23.02,5.95,9.74,3.91,2.11,,,,,,
17-Aug-93,22.78,5.9,10.2,3.99,2.09,,,,,,
18-Aug-93,21.74,5.73,10.73,4.17,2.09,,,,,,
19-Aug-93,22.29,5.8,10.94,4.16,2.01,,,,,,
20-Aug-93,21.86,5.65,10.82,4.23,2.06,,,,,,
23-Aug-93,22.11,5.72,10.73,4.14,2.09,,,,,,
24-Aug-93,22.9,5.9,10.65,4.09,2.05,,,,,,
25-Aug-93,22.9,5.92,10.49,4.09,2.01,,,,,,
26-Aug-93,23.33,5.96,10.78,4.18,1.95,,,,,,
27-Aug-93,23.09,5.9,10.86,4.15,1.95,,,,,,
30-Aug-93,23.02,5.84,10.53,4.15,1.97,,,,,,
31-Aug-93,22.97,5.82,10.53,4.15,2.03,,,,,,
1-Sep-93,22.84,5.97,10.53,4.14,2.08,,,,,,
2-Sep-93,22.35,5.87,11.04,4.27,2.07,,,,,,
3-Sep-93,22.05,5.76,10.96,4.23,2.05,,,,,,
7-Sep-93,21.92,5.8,10.75,4.18,2.02,,,,,,
8-Sep-93,21.92,5.87,10.58,4.09,2.02,,,,,,
9-Sep-93,22.53,6.03,10.66,4.13,2.06,,,,,,
10-Sep-93,22.9,6.12,10.62,4.05,2.11,,,,,,
13-Sep-93,23.27,6.27,10.45,3.98,2.07,,,,,,
14-Sep-93,22.41,6.13,10.71,4.18,2.04,,,,,,
15-Sep-93,23.15,6.24,10.66,4.05,2.07,,,,,,
16-Sep-93,22.97,6.22,10.58,3.98,2.06,,,,,,
17-Sep-93,22.41,6.24,10.45,3.96,2.06,,,,,,
20-Sep-93,22.48,6.27,10.16,3.89,2.05,,,,,,
21-Sep-93,21.99,6.2,10.5,4.05,2.06,,,,,,
22-Sep-93,22.35,6.23,10.5,3.98,2.09,,,,,,
23-Sep-93,22.6,6.49,10.62,4.13,2.13,,,,,,
24-Sep-93,22.6,6.49,10.54,4.03,2.17,,,,,,
27-Sep-93,22.17,6.39,10.41,4.01,2.23,,,,,,
28-Sep-93,22.05,6.42,10.29,3.96,2.27,,,,,,
29-Sep-93,21.5,6.3,10.2,3.93,2.25,,,,,,
30-Sep-93,20.45,6.3,10.25,3.92,2.23,,,,,,
1-Oct-93,20.82,6.44,10.33,3.91,2.22,,,,,,
4-Oct-93,21.01,6.47,10.16,3.81,2.24,,,,,,
5-Oct-93,21.07,6.47,10.25,3.89,2.25,,,,,,
6-Oct-93,21.07,6.33,10.08,3.87,2.3,,,,,,
7-Oct-93,21.5,6.37,10.08,3.91,2.28,,,,,,
8-Oct-93,21.37,6.34,10.08,3.91,2.29,,,,,,
11-Oct-93,21.5,6.27,10.33,3.98,2.27,,,,,,
12-Oct-93,21.43,6.26,10.29,3.99,2.28,,,,,,
13-Oct-93,21.37,6.3,10.33,3.95,2.25,,,,,,
14-Oct-93,21.92,6.56,10.45,3.99,2.22,,,,,,
15-Oct-93,21.99,6.54,10.33,4.05,2.19,,,,,,
18-Oct-93,22.72,6.69,10.75,4.2,2.25,,,,,,
19-Oct-93,22.35,6.61,10.75,4.15,2.17,,,,,,
20-Oct-93,22.35,6.66,10.79,4.24,2.19,,,,,,
21-Oct-93,22.17,6.73,10.71,4.25,2.15,,,,,,
22-Oct-93,22.53,6.76,10.79,4.16,2.18,,,,,,
25-Oct-93,21.92,6.76,10.66,4.12,2.18,,,,,,
26-Oct-93,22.23,6.86,10.71,4.11,2.15,,,,,,
27-Oct-93,22.97,6.93,10.62,4.08,2.16,,,,,,
28-Oct-93,24,7.22,10.71,4.06,2.14,,,,,,
29-Oct-93,23.33,7.11,10.71,4.1,2.17,,,,,,
1-Nov-93,23.64,7.19,10.66,4.12,2.19,,,,,,
2-Nov-93,24,7.32,10.58,4.1,2.17,,,,,,
3-Nov-93,24.13,7.26,10.96,4.19,2.13,,,,,,
4-Nov-93,23.7,7.03,10.75,4.22,2.07,,,,,,
5-Nov-93,23.49,6.99,10.71,4.21,2.13,,,,,,
8-Nov-93,23.92,7.06,10.66,4.13,2.13,,,,,,
9-Nov-93,23.92,6.99,10.62,4.11,2.12,,,,,,
10-Nov-93,25.15,7.09,10.83,4.16,2.2,,,,,,
11-Nov-93,24.97,7,10.83,4.25,2.21,,,,,,
12-Nov-93,25.15,7.11,10.91,4.36,2.22,,,,,,
15-Nov-93,25.33,7.13,10.91,4.4,2.18,,,,,,
16-Nov-93,25.95,7.13,11.29,4.49,2.23,,,,,,
17-Nov-93,26.44,7.11,11.33,4.44,2.19,,,,,,
18-Nov-93,26.87,7.18,11.54,4.35,2.17,,,,,,
19-Nov-93,26.69,7.09,11.71,4.33,2.17,,,,,,
22-Nov-93,25.95,6.85,11.21,4.36,2.09,,,,,,
23-Nov-93,25.95,6.85,11.41,4.41,2.1,,,,,,
24-Nov-93,26.44,7,11.5,4.35,2.13,,,,,,
26-Nov-93,26.5,7.03,11.5,4.34,2.14,,,,,,
29-Nov-93,26.75,7.09,11.29,4.37,2.15,,,,,,
30-Nov-93,25.95,6.98,11.41,4.41,2.17,,,,,,
1-Dec-93,26.19,7.19,11.33,4.4,2.21,,,,,,
2-Dec-93,26.32,7.15,11.3,4.41,2.24,,,,,,
3-Dec-93,27.06,7.25,11.42,4.4,2.32,,,,,,
6-Dec-93,26.93,7.22,11.51,4.49,2.3,,,,,,
7-Dec-93,26.81,7.28,11.47,4.43,2.32,,,,,,
8-Dec-93,27.18,7.26,11.34,4.44,2.26,,,,,,
9-Dec-93,27.55,7.29,11.13,4.35,2.2,,,,,,
10-Dec-93,27.61,7.39,11.09,4.34,2.22,,,,,,
13-Dec-93,27.61,7.43,11.05,4.35,2.2,,,,,,
14-Dec-93,27,7.29,10.96,4.3,2.17,,,,,,
15-Dec-93,26.87,7.22,11.05,4.31,2.16,,,,,,
16-Dec-93,26.93,7.18,11.13,4.3,2.17,,,,,,
17-Dec-93,26.93,7.19,11.3,4.31,2.18,,,,,,
20-Dec-93,26.69,7.21,11.38,4.36,2.22,,,,,,
21-Dec-93,27,7.43,11.42,4.42,2.23,,,,,,
22-Dec-93,27.37,7.53,11.47,4.42,2.2,,,,,,
23-Dec-93,27.18,7.45,11.51,4.45,2.19,,,,,,
27-Dec-93,27.67,7.41,11.84,4.57,2.18,,,,,,
28-Dec-93,27.92,7.43,11.84,4.55,2.24,,,,,,
29-Dec-93,27.55,7.43,11.8,4.63,2.21,,,,,,
30-Dec-93,27.37,7.43,11.68,4.6,2.2,,,,,,
31-Dec-93,27,7.41,11.55,4.58,2.18,,,,,,
3-Jan-94,27.24,7.28,11.84,4.51,2.17,,,,,,
4-Jan-94,27.92,7.33,12.1,4.53,2.18,,,,,,
5-Jan-94,27.98,7.32,12.52,4.56,2.23,,,,,,
6-Jan-94,28.1,7.31,12.31,4.53,2.29,,,,,,
7-Jan-94,28.47,7.42,12.48,4.53,2.31,,,,,,
10-Jan-94,29.15,7.72,12.6,4.61,2.32,,,,,,
11-Jan-94,29.27,7.84,12.48,4.58,2.31,,,,,,
12-Jan-94,29.15,7.75,12.31,4.55,2.32,,,,,,
13-Jan-94,29.64,7.79,12.31,4.53,2.31,,,,,,
14-Jan-94,30.13,7.84,12.26,4.49,2.32,,,,,,
17-Jan-94,29.88,7.85,12.26,4.48,2.29,,,,,,
18-Jan-94,30.56,7.88,12.31,4.5,2.29,,,,,,
19-Jan-94,29.95,7.75,12.06,4.17,2.25,,,,,,
20-Jan-94,29.58,7.71,12.01,4.16,2.34,,,,,,
21-Jan-94,29.95,7.75,11.8,4.2,2.34,,,,,,
24-Jan-94,29.58,7.58,11.68,4.08,2.31,,,,,,
25-Jan-94,29.15,7.52,12.01,4.11,2.3,,,,,,
26-Jan-94,28.84,7.49,12.06,4.16,2.28,,,,,,
27-Jan-94,29.46,7.71,12.01,4.17,2.28,,,,,,
28-Jan-94,29.15,7.54,12.1,4.24,2.3,,,,,,
31-Jan-94,30.13,7.74,12.26,4.29,2.3,,,,,,
1-Feb-94,30.01,7.71,12.18,4.24,2.3,,,,,,
2-Feb-94,30.25,7.83,12.22,4.25,2.27,,,,,,
3-Feb-94,30.99,8.01,12.26,4.25,2.29,,,,,,
4-Feb-94,30.32,7.85,11.8,4.11,2.2,,,,,,
7-Feb-94,30.99,7.96,11.8,4.12,2.19,,,,,,
8-Feb-94,31.85,8.03,11.59,3.97,2.13,,,,,,
9-Feb-94,31.61,7.91,11.72,3.99,2.16,,,,,,
10-Feb-94,30.75,7.62,11.72,3.98,2.15,,,,,,
11-Feb-94,30.17,7.57,11.72,3.97,2.13,,,,,,
14-Feb-94,30.47,7.59,11.34,3.89,2.14,,,,,,
15-Feb-94,30.41,7.65,11.34,3.87,2.16,,,,,,
16-Feb-94,30.1,7.51,11.13,3.84,2.13,,,,,,
17-Feb-94,29.61,7.46,11.13,3.81,2.13,,,,,,
18-Feb-94,29.49,7.45,11.05,3.84,2.17,,,,,,
22-Feb-94,29.49,7.45,10.96,3.86,2.15,,,,,,
23-Feb-94,29.55,7.42,10.92,3.86,2.19,,,,,,
24-Feb-94,29.12,7.22,10.71,3.79,2.16,,,,,,
25-Feb-94,28.75,7.1,10.84,3.84,2.19,,,,,,
28-Feb-94,28.75,7.18,10.88,3.88,2.23,,,,,,
1-Mar-94,28.69,7.19,10.75,3.82,2.25,,,,,,
2-Mar-94,29.86,7.38,10.85,3.81,2.24,,,,,,
3-Mar-94,29.86,7.35,10.68,3.74,2.19,,,,,,
4-Mar-94,30.6,7.52,10.51,3.74,2.19,,,,,,
7-Mar-94,30.35,7.44,10.85,3.8,2.2,,,,,,
8-Mar-94,30.6,7.36,10.76,3.83,2.19,,,,,,
9-Mar-94,30.91,7.55,10.98,3.84,2.19,,,,,,
10-Mar-94,30.72,7.51,10.8,3.79,2.19,,,,,,
11-Mar-94,31.03,7.57,10.89,3.86,2.21,,,,,,
14-Mar-94,30.97,7.44,10.85,3.79,2.27,,,,,,
15-Mar-94,30.35,7.29,10.72,3.76,2.3,,,,,,
16-Mar-94,30.47,7.35,10.59,3.78,2.29,,,,,,
17-Mar-94,29.8,7.21,10.68,3.85,2.29,,,,,,
18-Mar-94,29.55,7.1,10.76,3.81,2.29,,,,,,
21-Mar-94,29.43,7.06,10.85,3.88,2.25,,,,,,
22-Mar-94,29.43,7.12,10.34,3.81,2.29,,,,,,
23-Mar-94,29.86,7.32,10.21,3.71,2.34,,,,,,
24-Mar-94,28.81,7.09,10.25,3.73,2.36,,,,,,
25-Mar-94,28.07,6.96,10.21,3.74,2.37,,,,,,
28-Mar-94,28.32,6.95,10.29,3.69,2.34,,,,,,
29-Mar-94,27.64,6.84,10.21,3.69,2.23,,,,,,
30-Mar-94,26.77,6.73,10,3.61,2.26,,,,,,
31-Mar-94,26.59,6.79,10.08,3.61,2.29,,,,,,
4-Apr-94,27.14,6.79,9.87,3.59,2.29,,,,,,
5-Apr-94,28.25,7.03,10.21,3.64,2.38,,,,,,
6-Apr-94,28.99,7.03,10.04,3.64,2.41,,,,,,
7-Apr-94,29.67,7,10.08,3.7,2.43,,,,,,
8-Apr-94,28.5,6.74,10.17,3.64,2.36,,,,,,
11-Apr-94,28.62,6.7,10.04,3.64,2.36,,,,,,
12-Apr-94,28.32,6.64,10.04,3.59,2.29,,,,,,
13-Apr-94,28.13,6.6,9.96,3.6,2.3,,,,,,
14-Apr-94,28.62,6.76,9.83,3.66,2.28,,,,,,
15-Apr-94,28.87,6.73,9.62,3.61,2.3,,,,,,
18-Apr-94,28.07,6.69,9.75,3.59,2.25,,,,,,
19-Apr-94,27.27,6.51,9.62,3.73,2.39,,,,,,
20-Apr-94,26.96,6.28,9.96,3.86,2.42,,,,,,
21-Apr-94,27.33,6.43,10.46,3.98,2.48,,,,,,
22-Apr-94,27.45,6.43,10.51,3.94,2.48,,,,,,
25-Apr-94,28.25,6.69,10.46,3.93,2.54,,,,,,
26-Apr-94,28.01,6.74,10.51,3.88,2.57,,,,,,
28-Apr-94,28.01,6.69,10.21,3.89,2.49,,,,,,
29-Apr-94,28.01,6.8,10.04,3.95,2.5,,,,,,
2-May-94,28.25,7.09,10.55,4.09,2.59,,,,,,
3-May-94,28.32,7.1,10.38,4.08,2.53,,,,,,
4-May-94,28.01,6.98,10.21,4,2.58,,,,,,
5-May-94,27.45,6.87,10.17,4.03,2.56,,,,,,
6-May-94,27.12,6.75,10.21,3.98,2.5,,,,,,
9-May-94,26.69,6.74,10.12,4.01,2.5,,,,,,
10-May-94,27.49,6.9,10.38,4.06,2.55,,,,,,
11-May-94,26.87,6.74,10.12,4.09,2.53,,,,,,
12-May-94,26.99,6.72,10.25,4.14,2.56,,,,,,
13-May-94,26.5,6.75,10.25,4.1,2.61,,,,,,
16-May-94,26.25,6.72,10.38,4.17,2.57,,,,,,
17-May-94,26.93,6.91,10.51,4.27,2.56,,,,,,
18-May-94,26.81,6.85,10.38,4.24,2.63,,,,,,
19-May-94,27.36,6.88,10.34,4.28,2.66,,,,,,
20-May-94,27.43,6.96,10.25,4.26,2.65,,,,,,
23-May-94,26.99,6.9,10.25,4.26,2.74,,,,,,
24-May-94,27.12,6.81,10.46,4.29,2.77,,,,,,
25-May-94,27.18,6.81,10.42,4.31,2.84,,,,,,
26-May-94,26.87,6.72,10.38,4.35,2.82,,,,,,
27-May-94,26.87,6.75,10.34,4.31,2.84,,,,,,
31-May-94,26.62,6.72,10.34,4.3,2.91,,,,,,
1-Jun-94,26.69,6.81,10.29,4.26,2.87,,,,,,
2-Jun-94,26.5,6.66,10.35,4.28,2.83,,,,,,
3-Jun-94,25.75,6.62,10.61,4.32,2.86,,,,,,
6-Jun-94,25.26,6.51,10.56,4.25,2.95,,,,,,
7-Jun-94,24.95,6.52,10.61,4.24,2.9,,,,,,
8-Jun-94,25.01,6.48,10.52,4.2,2.82,,,,,,
9-Jun-94,25.14,6.55,10.86,4.27,2.83,,,,,,
10-Jun-94,25.45,6.65,10.69,4.25,2.85,,,,,,
13-Jun-94,25.82,6.85,10.69,4.27,2.86,,,,,,
14-Jun-94,26.56,7.12,10.78,4.32,2.9,,,,,,
15-Jun-94,26.75,7.06,10.73,4.32,2.94,,,,,,
16-Jun-94,26.69,7.06,10.65,4.31,2.9,,,,,,
17-Jun-94,26.69,6.97,10.52,4.31,2.87,,,,,,
20-Jun-94,26.37,6.87,10.56,4.31,2.9,,,,,,
21-Jun-94,25.75,6.78,10.61,4.31,2.85,,,,,,
22-Jun-94,25.94,6.78,10.43,4.24,2.79,,,,,,
23-Jun-94,25.14,6.68,10.43,4.25,2.71,,,,,,
24-Jun-94,25.08,6.72,10.3,4.18,2.68,,,,,,
27-Jun-94,25.88,6.96,10.35,4.19,2.81,,,,,,
28-Jun-94,25.26,6.88,10.3,4.16,2.78,,,,,,
29-Jun-94,24.95,6.91,10.3,4.25,2.78,,,,,,
30-Jun-94,24.89,6.87,10.18,4.25,2.8,,,,,,
1-Jul-94,25.08,6.87,10.22,4.23,2.72,,,,,,
5-Jul-94,24.64,6.74,10.26,4.22,2.66,,,,,,
6-Jul-94,24.52,6.72,10.26,4.17,2.62,,,,,,
7-Jul-94,25.63,6.95,10.22,4.2,2.73,,,,,,
8-Jul-94,25.45,7.13,10.09,4.24,2.68,,,,,,
11-Jul-94,25.26,7.07,9.96,4.26,2.62,,,,,,
12-Jul-94,25.7,7.28,9.96,4.18,2.6,,,,,,
13-Jul-94,25.82,7.51,10.01,4.18,2.68,,,,,,
14-Jul-94,25.88,7.36,10.13,4.23,2.64,,,,,,
15-Jul-94,25.7,7.36,10.09,4.23,2.63,,,,,,
18-Jul-94,25.63,7.42,10.18,4.2,2.73,,,,,,
19-Jul-94,25.38,7.3,10.13,4.19,2.71,,,,,,
20-Jul-94,25.32,7.42,10.05,4.05,2.62,,,,,,
21-Jul-94,25.01,7.22,10.09,4.08,2.59,,,,,,
22-Jul-94,24.89,7.25,10.13,4.04,2.74,,,,,,
25-Jul-94,24.7,7.3,10.26,4.15,2.77,,,,,,
26-Jul-94,25.08,7.36,10.18,4.15,2.73,,,,,,
27-Jul-94,24.7,7.12,10.13,4.14,2.68,,,,,,
28-Jul-94,24.89,7.27,10.18,4.14,2.68,,,,,,
29-Jul-94,25.45,7.47,10.13,4.18,2.79,,,,,,
1-Aug-94,26.19,7.47,10.13,4.18,2.89,,,,,,
2-Aug-94,26.25,7.39,10.35,4.31,2.86,,,,,,
3-Aug-94,26.19,7.39,10.22,4.3,2.89,,,,,,
4-Aug-94,25.14,6.92,10.26,4.3,2.86,,,,,,
5-Aug-94,24.89,6.98,10.22,4.25,2.84,,,,,,
8-Aug-94,24.95,7.06,10.43,4.25,2.87,,,,,,
9-Aug-94,24.89,7.06,10.56,4.32,2.9,,,,,,
10-Aug-94,24.83,7.09,11.03,4.42,2.93,,,,,,
11-Aug-94,24.76,6.98,10.95,4.43,2.99,,,,,,
12-Aug-94,24.93,6.95,11.03,4.41,2.99,,,,,,
15-Aug-94,24.8,6.95,11.33,4.44,2.95,,,,,,
16-Aug-94,25.36,7.15,11.59,4.53,2.97,,,,,,
17-Aug-94,25.36,7.18,11.63,4.57,3.03,,,,,,
18-Aug-94,24.8,6.92,11.55,4.68,3.01,,,,,,
19-Aug-94,24.43,6.98,11.68,4.67,2.97,,,,,,
22-Aug-94,24.06,6.92,11.55,4.66,2.96,,,,,,
23-Aug-94,24.18,6.95,11.51,4.69,3.01,,,,,,
24-Aug-94,25.3,7.18,11.42,4.64,3.02,,,,,,
25-Aug-94,25.05,7,11.29,4.65,3.04,,,,,,
26-Aug-94,25.73,7.15,11.55,4.71,3.08,,,,,,
29-Aug-94,25.55,7.15,11.63,4.69,3.09,,,,,,
30-Aug-94,25.86,7.18,11.59,4.65,3.16,,,,,,
31-Aug-94,24.99,6.86,11.68,4.64,3.15,,,,,,
1-Sep-94,25.05,7.03,11.76,4.58,3.04,,,,,,
2-Sep-94,24.93,6.95,11.69,4.55,3.03,,,,,,
6-Sep-94,25.98,7.03,11.73,4.56,3.03,,,,,,
7-Sep-94,25.8,6.95,11.73,4.59,3.08,,,,,,
8-Sep-94,25.55,6.92,11.73,4.58,3.14,,,,,,
9-Sep-94,25.05,6.86,11.61,4.55,3.08,,,,,,
12-Sep-94,24.99,6.8,11.61,4.53,3.04,,,,,,
13-Sep-94,24.8,6.74,11.61,4.53,3.12,,,,,,
14-Sep-94,24.99,6.83,11.65,4.52,3.12,,,,,,
15-Sep-94,25.67,6.77,11.82,4.5,3.15,,,,,,
16-Sep-94,25.11,6.71,11.78,4.41,3.08,,,,,,
19-Sep-94,24.99,6.57,11.95,4.47,3.08,,,,,,
20-Sep-94,24.74,6.51,11.87,4.39,3.03,,,,,,
21-Sep-94,24.18,6.45,11.95,4.41,3.1,,,,,,
22-Sep-94,23.99,6.33,11.87,4.46,3.09,,,,,,
23-Sep-94,23.19,6.24,11.95,4.54,3.03,,,,,,
26-Sep-94,23.25,6.24,12.04,4.62,3.01,,,,,,
27-Sep-94,23.62,6.54,12.42,4.71,3.06,,,,,,
28-Sep-94,23.69,6.57,12.3,4.77,3.09,,,,,,
29-Sep-94,23.25,6.45,12.17,4.67,3.06,,,,,,
30-Sep-94,23.31,6.51,12.3,4.69,3.04,,,,,,
3-Oct-94,23,6.45,12.6,4.75,3.03,,,,,,
4-Oct-94,22.44,6.36,12.56,4.76,2.98,,,,,,
5-Oct-94,22.69,6.48,12.42,4.69,3.01,,,,,,
6-Oct-94,21.88,6.39,12.34,4.62,2.95,,,,,,
7-Oct-94,21.82,6.39,12.47,4.69,2.95,,,,,,
10-Oct-94,22.63,6.62,12.42,4.83,2.97,,,,,,
11-Oct-94,23.44,6.89,12.6,4.94,3.02,,,,,,
12-Oct-94,23.56,6.8,12.77,4.87,3.05,,,,,,
13-Oct-94,23.5,6.77,12.64,4.89,3.1,,,,,,
14-Oct-94,23.56,6.89,12.51,4.87,3.03,,,,,,
17-Oct-94,23.19,6.83,12.47,4.88,2.99,,,,,,
18-Oct-94,23.12,6.8,12.25,4.89,3.07,,,,,,
19-Oct-94,23.31,6.89,12.25,4.9,3.12,,,,,,
20-Oct-94,21.45,6.74,12.42,4.89,3.23,,,,,,
21-Oct-94,20.51,6.77,12.25,4.97,3.22,,,,,,
24-Oct-94,20.39,6.71,12.04,5.02,3.19,,,,,,
25-Oct-94,20.58,6.86,11.91,4.95,3.23,,,,,,
26-Oct-94,20.26,6.92,11.91,4.97,3.3,,,,,,
27-Oct-94,19.96,6.86,12.25,4.92,3.34,,,,,,
28-Oct-94,20.08,7.01,12.42,4.98,3.36,,,,,,
31-Oct-94,19.64,6.98,12.3,5.03,3.41,,,,,,
1-Nov-94,19.27,6.86,12.34,4.99,3.4,,,,,,
2-Nov-94,19.02,6.89,12.12,5.03,3.41,,,,,,
3-Nov-94,19.46,7.01,12.17,5.02,3.39,,,,,,
4-Nov-94,19.52,6.83,12.12,4.98,3.33,,,,,,
7-Nov-94,19.21,6.89,12.17,5.07,3.35,,,,,,
8-Nov-94,19.39,6.8,12.34,5.08,3.45,,,,,,
9-Nov-94,19.33,6.71,12.68,5.2,3.45,,,,,,
10-Nov-94,19.43,6.77,12.81,5.23,3.45,,,,,,
11-Nov-94,19.43,6.74,12.68,5.21,3.37,,,,,,
14-Nov-94,19.37,6.86,12.86,5.26,3.49,,,,,,
15-Nov-94,19.49,6.8,12.64,5.19,3.5,,,,,,
16-Nov-94,19.81,6.8,12.77,5.25,3.5,,,,,,
17-Nov-94,19.24,6.71,12.77,5.19,3.48,,,,,,
18-Nov-94,18.87,6.59,13.03,5.22,3.47,,,,,,
21-Nov-94,18.62,6.59,12.77,5.19,3.44,,,,,,
22-Nov-94,18.31,6.36,12.34,5.12,3.36,,,,,,
23-Nov-94,18.87,6.45,12.38,4.96,3.33,,,,,,
25-Nov-94,19.06,6.51,12.64,5.02,3.37,,,,,,
28-Nov-94,19.18,6.36,12.81,5.13,3.43,,,,,,
29-Nov-94,19.18,6.39,12.86,5.18,3.47,,,,,,
30-Nov-94,19.06,6.42,12.86,5.29,3.41,,,,,,
1-Dec-94,18.81,6.39,12.81,5.19,3.39,,,,,,
2-Dec-94,19.31,6.45,13.13,5.12,3.43,,,,,,
5-Dec-94,19.49,6.53,13.09,5.07,3.43,,,,,,
6-Dec-94,19.74,6.48,13.09,5.14,3.43,,,,,,
7-Dec-94,19.37,6.36,13.09,5.09,3.41,,,,,,
8-Dec-94,18.81,6.24,12.79,5.07,3.38,,,,,,
9-Dec-94,18.62,6.15,12.96,5.14,3.42,,,,,,
12-Dec-94,18.56,6.09,13.13,5.13,3.42,,,,,,
13-Dec-94,18.74,6.18,13.13,5.11,3.4,,,,,,
14-Dec-94,18.93,6.21,13.13,5.24,3.43,,,,,,
15-Dec-94,18.87,6.18,13.13,5.25,3.44,,,,,,
16-Dec-94,18.93,6.24,13.31,5.25,3.43,,,,,,
19-Dec-94,18.99,6.21,13.31,5.37,3.39,,,,,,
20-Dec-94,18.99,6.21,13.44,5.37,3.24,,,,,,
21-Dec-94,18.93,6.3,13.62,5.37,3.33,,,,,,
22-Dec-94,19.56,6.33,13.53,5.31,3.28,,,,,,
23-Dec-94,20.62,6.39,13.66,5.27,3.3,,,,,,
27-Dec-94,20.93,6.57,13.7,5.28,3.29,,,,,,
28-Dec-94,20.62,6.45,13.57,5.3,3.3,,,,,,
29-Dec-94,21.06,6.59,13.44,5.26,3.35,,,,,,
30-Dec-94,21.06,6.59,13.27,5.28,3.31,,,,,,
3-Jan-95,20.87,6.59,13.31,5.19,3.26,,,,,,
4-Jan-95,21.62,6.77,13.27,5.19,3.28,,,,,,
5-Jan-95,21.49,6.71,13.13,5.21,3.23,,,,,,
6-Jan-95,21.62,6.71,13.05,5.21,3.28,,,,,,
9-Jan-95,21.49,6.83,12.79,5.1,3.26,,,,,,
10-Jan-95,20.99,6.71,12.7,5.14,3.3,,,,,,
11-Jan-95,20.99,6.71,13.05,5.13,3.32,,,,,,
12-Jan-95,20.99,6.65,12.83,5.11,3.32,,,,,,
13-Jan-95,21.18,6.77,13.18,5.23,3.4,,,,,,
16-Jan-95,20.87,6.86,13.31,5.25,3.47,,,,,,
17-Jan-95,20.68,6.8,13.4,5.3,3.5,,,,,,
18-Jan-95,19.99,6.68,13.4,5.43,3.52,,,,,,
19-Jan-95,20.12,6.51,13.27,5.41,3.44,,,,,,
20-Jan-95,19.74,6.24,13.13,5.41,3.34,,,,,,
23-Jan-95,19.74,6.21,13.18,5.45,3.4,,,,,,
24-Jan-95,19.37,6.15,13.13,5.43,3.36,,,,,,
25-Jan-95,19.56,6.24,13.27,5.42,3.34,,,,,,
26-Jan-95,18.87,6.06,13.44,5.5,3.24,,,,,,
27-Jan-95,18.74,6.06,13.48,5.52,3.24,,,,,,
30-Jan-95,18.68,5.91,13.62,5.47,3.2,,,,,,
31-Jan-95,19.43,6.03,14,5.59,3.22,,,,,,
1-Feb-95,19.87,6,13.83,5.54,3.2,,,,,,
